ShipmentId,Date,GeoId,PersonId,ProductId,Boxes,Sales
661,2023-01-09,8,13,15,58,346.17
662,2023-03-11,4,3,11,18,90.41
663,2023-11-29,10,24,7,16,73.72
664,2024-06-12,13,15,6,106,557.76
665,2024-08-26,1,7,10,192,851.58
666,2023-11-12,11,17,12,9,61.1
667,2023-08-04,11,23,12,20,125.58
668,2024-12-08,5,4,11,105,433.53
669,2023-12-02,1,25,10,90,431.91
670,2023-08-19,8,24,6,225,1050.2
671,2023-11-20,14,20,1,80,477.18
672,2023-01-09,12,23,6,177,841.19
673,2023-08-09,12,20,8,172,910.77
674,2024-01-12,7,23,2,171,815.36
675,2024-11-02,2,2,11,94,353.27
676,2024-06-23,9,1,8,130,552.48
677,2024-07-25,9,13,10,203,788.84
678,2024-02-03,9,24,14,151,492.03
679,2023-03-22,15,9,11,12,69.28
680,2023-10-13,12,10,12,177,1172.29
681,2024-12-29,4,11,8,71,354.33
682,2023-02-02,12,15,3,183,860.49
683,2024-10-04,2,4,11,140,551.79
684,2024-05-15,6,6,2,100,516.8
685,2023-07-27,7,3,3,11,64.43
686,2024-07-22,6,5,2,44,177.06
687,2024-09-03,3,6,10,128,498.34
688,2023-02-01,5,7,14,49,187.04
689,2023-03-19,12,22,11,82,387.29
690,2024-05-01,1,4,4,163,764.44
691,2024-12-31,14,12,1,18,87.45
692,2023-01-18,13,21,14,130,398.48
693,2024-05-01,7,7,15,19,115.01
694,2023-04-10,3,19,13,45,235.25
695,2024-04-20,15,4,3,53,266.37
696,2024-03-31,15,17,3,212,1169.9
697,2023-03-08,3,2,4,86,454.48
698,2024-05-12,13,10,7,54,263.74
699,2024-10-17,14,17,13,53,344.37
700,2024-09-23,13,9,3,31,162.68
701,2023-01-22,5,21,8,251,1375.06
702,2023-06-29,10,11,15,114,618.75
703,2023-06-26,14,11,15,181,1102.15
704,2023-11-28,10,5,14,46,180.89
705,2023-04-15,14,12,15,105,530.32
706,2024-09-16,3,12,2,41,202.17
707,2024-07-21,6,16,2,245,1079.67
708,2024-08-13,15,7,5,118,634.97
709,2023-05-25,1,9,3,87,454.62
710,2023-01-11,13,20,11,13,72.54
711,2024-10-27,5,13,3,101,508.22
712,2023-07-31,3,14,1,35,179.51
713,2024-04-24,7,12,5,189,859.67
714,2024-10-26,7,13,3,34,199.28
715,2023-01-27,15,6,6,37,186.3
716,2023-01-05,6,18,10,212,800.68
717,2023-01-04,11,14,11,18,90.87
718,2023-04-25,5,25,6,264,1505.69
719,2023-02-07,10,12,14,13,42.29
720,2024-08-22,12,3,6,115,561.15
721,2024-03-18,10,22,4,68,318.37
722,2024-12-17,10,1,12,85,586.8
723,2024-08-08,6,8,6,23,101.95
724,2024-12-05,11,3,5,174,928.5
725,2023-06-24,11,18,6,211,1107.17
726,2023-07-30,5,22,9,78,306.85
727,2024-09-12,5,8,8,36,182.96
728,2023-06-29,1,8,1,13,59.14
729,2023-02-11,12,13,5,71,324.79
730,2024-05-04,1,24,4,259,1502.35
731,2024-08-08,10,17,15,23,113.61
732,2024-12-08,7,14,10,44,181.23
733,2024-11-09,12,23,14,172,567.47
734,2023-03-29,2,13,3,25,126.44
735,2024-07-18,3,8,13,140,998.35
736,2024-09-10,12,23,3,118,542.1
737,2024-05-25,9,16,9,133,726.78
738,2024-08-22,14,3,10,94,405.32
739,2024-09-04,3,5,4,55,315.08
740,2023-11-23,1,23,10,168,749.88
741,2023-01-30,5,6,4,56,273.68
742,2023-11-30,3,1,8,109,616.26
743,2023-05-28,12,11,15,37,172.01
744,2023-03-25,9,7,4,114,585.88
745,2023-04-02,7,17,2,104,452.88
746,2024-05-24,15,22,15,35,209.58
747,2024-01-04,1,5,7,104,608.06
748,2024-01-30,12,9,5,48,221.7
749,2024-06-28,14,25,10,256,927.06
750,2024-02-05,1,5,2,265,1307.0
751,2024-04-05,2,24,3,95,438.91
752,2023-03-04,3,3,12,33,224.13
753,2024-09-14,8,8,6,100,549.88
754,2023-11-25,7,8,2,100,375.42
755,2023-04-24,8,11,1,158,794.39
756,2024-08-17,12,9,1,223,1271.59
757,2024-06-21,6,5,11,117,528.84
758,2023-02-08,15,14,11,111,527.58
759,2023-05-22,1,4,9,121,656.4
760,2023-01-12,3,18,4,14,63.44
761,2023-07-17,4,20,6,19,91.62
762,2023-03-15,2,22,15,44,278.87
763,2024-06-02,3,3,5,239,1237.25
764,2024-01-17,2,6,6,105,729.51
765,2024-12-17,3,6,9,47,247.64
766,2024-07-01,7,13,10,18,97.51
767,2024-03-23,2,4,7,50,281.82
768,2024-01-08,8,4,11,12,58.19
769,2023-02-09,13,4,6,47,320.81
770,2023-02-21,8,10,12,71,425.05
771,2024-03-26,2,21,6,51,289.59
772,2023-01-04,8,22,10,104,416.38
773,2023-01-31,5,14,12,91,615.96
774,2023-06-10,13,3,8,115,559.57
775,2024-10-08,9,14,1,115,558.46
776,2023-12-02,4,10,8,76,356.15
777,2024-06-02,1,24,6,30,155.13
778,2023-10-28,7,8,5,57,351.6
779,2023-05-07,8,6,4,62,263.23
780,2023-09-29,1,3,3,276,1254.59
781,2023-03-09,7,16,3,171,833.65
782,2024-07-17,12,14,5,209,1142.67
783,2023-05-15,13,1,8,55,294.17
784,2023-10-03,11,5,5,45,205.3
785,2024-12-17,2,24,5,138,602.52
786,2024-03-08,5,21,14,199,826.33
787,2023-12-02,1,8,15,26,133.37
788,2024-02-01,9,19,10,177,847.69
789,2024-07-27,3,10,14,89,250.81
790,2023-07-06,2,14,15,55,316.88
791,2024-04-10,8,23,2,49,185.03
792,2024-09-29,11,9,11,79,328.89
793,2024-02-23,2,14,12,14,79.82
794,2023-11-23,3,21,2,28,91.55
795,2023-04-17,10,24,14,74,248.68
796,2023-07-01,9,6,5,29,168.81
797,2024-11-22,12,17,3,82,440.32
798,2024-01-31,2,6,9,84,344.84
799,2023-08-09,9,8,15,104,499.02
800,2023-11-02,8,19,11,45,267.71
801,2024-02-27,6,19,12,38,264.08
802,2024-01-28,10,1,7,125,544.19
803,2024-05-26,7,1,14,93,317.98
804,2023-07-08,15,10,14,84,282.87
805,2024-04-19,4,24,15,53,230.93
806,2023-11-20,12,8,1,20,117.65
807,2024-11-18,13,24,1,75,405.35
808,2023-04-26,15,7,12,7,47.64
809,2023-04-19,5,23,8,173,1017.12
810,2023-12-04,6,12,11,70,319.56
811,2024-01-07,13,22,11,55,269.3
812,2024-05-20,11,5,13,111,623.57
813,2023-10-23,15,12,10,133,495.23
814,2024-10-29,6,22,4,286,1490.11
815,2023-12-13,4,6,3,285,1419.21
816,2023-04-05,11,13,11,64,322.29
817,2023-03-29,13,5,3,55,229.1
818,2024-12-12,14,12,4,122,632.13
819,2023-04-09,13,6,7,49,248.51
820,2024-11-23,15,7,12,57,395.11
821,2023-07-23,10,22,11,19,94.17
822,2023-03-10,1,21,1,85,504.84
823,2023-08-11,13,7,9,31,148.37
824,2024-03-25,5,17,15,61,379.59
825,2023-11-09,7,9,3,88,506.45
826,2024-07-28,11,13,8,149,811.83
827,2024-03-22,10,1,13,120,826.6
828,2023-10-20,10,18,4,169,897.12
829,2024-04-08,7,5,7,125,617.89
830,2024-12-11,5,22,2,112,474.89
831,2023-10-29,15,22,6,105,591.23
832,2023-04-23,11,6,4,77,385.94
833,2023-10-26,8,19,12,104,849.19
834,2024-09-06,5,6,8,184,991.77
835,2023-06-09,4,20,13,59,404.46
836,2024-11-24,10,12,8,136,929.95
837,2024-03-06,11,14,14,108,280.88
838,2024-03-15,12,7,2,137,493.45
839,2023-08-20,12,4,13,3,17.46
840,2024-11-03,8,10,2,144,785.99
841,2023-01-27,13,1,4,62,314.06
842,2023-08-07,10,8,5,35,179.9
843,2023-11-02,1,12,9,106,489.26
844,2023-12-15,2,23,8,214,1218.29
845,2023-12-13,12,12,11,123,583.52
846,2023-04-19,14,20,2,103,452.08
847,2023-06-14,8,5,7,25,119.56
848,2023-03-11,15,2,9,19,82.8
849,2024-02-23,11,17,8,66,388.93
850,2023-09-14,13,4,7,17,91.61
851,2024-02-18,8,12,10,152,789.72
852,2024-03-07,11,17,4,127,623.26
853,2024-05-28,5,13,7,84,431.84
854,2024-02-04,14,11,12,69,424.75
855,2024-04-18,1,12,11,31,155.23
856,2024-03-05,1,3,12,152,862.78
857,2024-04-21,5,18,7,145,734.27
858,2024-03-26,4,10,11,74,364.61
859,2023-08-20,10,2,13,133,802.96
860,2023-06-30,11,18,9,73,306.71
861,2024-07-29,1,8,9,47,217.11
862,2023-09-08,4,8,9,33,138.68
863,2024-02-06,14,19,4,46,246.62
864,2023-05-24,10,21,1,8,48.28
865,2023-11-12,6,5,13,60,366.0
866,2024-01-23,6,22,14,59,202.65
867,2024-04-02,1,2,10,39,148.83
868,2024-01-20,7,20,7,140,707.37
869,2023-09-21,14,5,6,169,885.55
870,2024-12-04,9,20,2,39,141.89
871,2024-01-10,3,17,4,8,37.51
872,2024-08-13,15,6,4,33,182.6
873,2024-06-22,1,5,6,38,160.85
874,2024-02-13,1,8,9,129,710.07
875,2024-10-09,2,3,13,76,431.09
876,2023-04-04,2,22,5,207,1012.87
877,2024-11-04,8,14,12,129,853.12
878,2024-09-13,13,5,9,87,366.24
879,2024-01-04,5,13,9,166,718.4
880,2024-06-20,11,23,9,52,218.78
881,2024-01-16,13,22,10,159,690.04
882,2023-07-16,10,21,4,150,693.79
883,2024-08-07,9,6,14,116,444.23
884,2023-06-29,1,4,8,263,1291.53
885,2023-08-18,5,22,9,81,366.78
886,2024-01-15,14,15,7,54,278.37
887,2024-09-04,9,2,10,142,714.09
888,2023-10-08,7,9,13,107,492.41
889,2023-12-28,15,13,6,47,262.3
890,2023-01-31,10,5,5,103,462.0
891,2023-03-26,13,10,1,160,1037.65
892,2023-02-10,2,8,5,186,898.08
893,2023-02-22,3,13,5,294,1569.38
894,2024-09-26,14,14,11,14,65.99
895,2024-09-07,14,25,14,79,240.79
896,2024-08-23,5,16,1,110,475.37
897,2023-02-10,6,18,10,100,385.9
898,2023-02-26,4,19,14,54,203.15
899,2023-07-25,6,23,12,30,168.63
900,2024-02-18,1,1,2,47,248.54
901,2023-09-02,8,4,13,36,176.39
902,2023-12-23,12,5,11,210,819.09
903,2023-05-07,12,11,5,80,358.92
904,2024-06-18,8,8,11,38,189.57
905,2023-08-18,7,14,7,260,1136.92
906,2023-02-18,2,4,13,126,670.07
907,2024-06-26,10,14,7,60,274.6
908,2024-10-21,7,4,12,51,279.81
909,2023-01-11,3,2,8,138,748.56
910,2023-11-16,8,8,11,117,516.03
911,2024-08-27,5,1,9,266,1446.9
912,2024-05-31,2,25,8,67,304.74
913,2024-09-18,15,21,1,182,794.1
914,2023-10-31,13,17,5,159,929.22
915,2023-09-30,7,13,12,9,62.33
916,2024-06-02,14,19,3,117,594.62
917,2023-04-23,11,7,12,12,85.05
918,2023-06-25,7,25,9,39,182.1
919,2024-03-15,2,4,5,59,283.4
920,2024-05-03,15,24,11,34,128.73
921,2023-03-29,1,25,13,188,1063.64
922,2024-01-07,14,22,10,125,538.53
923,2023-09-24,1,18,9,87,387.49
924,2024-01-02,13,20,15,16,81.45
925,2024-12-01,11,20,2,355,1547.45
926,2023-02-26,12,11,15,14,79.85
927,2024-12-28,1,18,8,390,2445.32
928,2023-11-25,14,7,15,15,73.16
929,2024-07-18,10,14,9,140,712.62
930,2023-11-07,13,3,5,135,750.53
931,2023-08-16,4,4,14,23,80.87
932,2024-07-17,8,7,7,118,695.76
933,2024-05-17,3,11,15,67,263.85
934,2023-04-16,11,16,8,107,610.15
935,2024-05-30,11,16,5,52,355.57
936,2024-07-04,2,24,10,75,348.23
937,2023-10-11,9,21,13,40,228.11
938,2024-11-07,10,21,8,103,762.09
939,2024-04-13,14,25,5,123,710.48
940,2023-09-01,2,25,4,159,697.06
941,2023-01-08,11,14,4,91,505.65
942,2024-05-08,10,25,2,147,532.64
943,2023-06-02,5,21,11,73,323.3
944,2024-07-07,3,1,5,157,657.23
945,2024-01-19,2,3,7,123,825.1
946,2023-12-08,2,9,14,18,65.69
947,2023-04-30,10,1,11,55,283.24
948,2024-06-04,11,7,12,15,87.32
949,2023-05-02,6,6,6,183,1040.63
950,2023-11-02,14,3,12,90,634.35
951,2024-09-03,3,2,6,113,643.13
952,2024-11-03,3,10,10,155,576.6
953,2024-12-24,9,20,10,320,1379.67
954,2024-12-01,11,23,3,125,693.96
955,2024-02-11,10,18,14,108,305.14
956,2023-05-27,15,8,11,2,9.62
957,2024-09-05,5,7,3,75,350.05
958,2024-08-08,6,12,8,90,388.6
959,2024-12-24,11,3,4,89,486.27
960,2024-04-20,4,15,7,35,208.62
961,2023-04-14,2,23,6,105,659.16
962,2024-01-03,11,7,14,164,521.28
963,2023-11-24,11,11,6,29,171.15
964,2024-09-08,4,13,3,74,412.47
965,2023-10-14,2,1,15,25,110.78
966,2023-08-29,2,23,2,122,500.98
967,2023-02-28,11,1,11,11,46.45
968,2024-09-02,1,18,11,102,510.38
969,2024-07-06,7,19,5,56,247.77
970,2023-01-31,1,21,10,37,170.59
971,2023-11-14,3,11,3,68,449.36
972,2023-12-17,14,7,3,1,4.5
973,2023-12-10,1,12,13,93,672.77
974,2024-11-02,14,6,15,96,433.97
975,2023-04-21,13,7,3,112,643.92
976,2023-08-12,10,22,1,148,1130.28
977,2023-05-13,14,1,4,134,825.39
978,2023-06-28,12,11,8,94,487.35
979,2024-10-25,6,3,3,122,666.36
980,2024-11-18,7,12,1,136,644.92
981,2023-02-02,10,2,15,43,251.76
982,2024-04-07,13,17,14,133,392.21
983,2023-06-20,14,8,3,56,332.43
984,2023-05-21,5,9,7,29,194.53
985,2023-08-02,2,13,14,18,72.2
986,2023-05-23,8,2,9,58,333.86
987,2023-12-25,8,13,5,67,379.62
988,2024-12-28,14,16,4,305,1490.26
989,2024-03-04,7,6,9,61,342.5
990,2024-06-12,5,18,1,72,347.28
991,2023-12-27,4,25,1,142,806.54
992,2023-01-11,2,16,15,145,882.67
993,2023-03-03,4,8,13,10,68.59
994,2023-07-16,6,14,13,27,159.69
995,2023-06-28,14,18,3,83,446.53
996,2024-09-06,12,14,10,44,214.26
997,2024-09-08,11,11,3,34,197.0
998,2024-09-16,1,11,9,101,573.84
999,2024-04-11,10,16,3,164,709.9
1000,2024-02-11,2,20,7,119,613.12
1001,2024-04-19,10,1,10,273,1140.09
1002,2023-10-25,7,10,9,99,480.03
1003,2024-05-04,7,3,13,42,184.16
1004,2024-08-03,6,8,4,219,1290.04
1005,2024-07-11,12,13,15,79,370.89
1006,2024-03-24,1,13,2,213,964.75
1007,2023-02-12,12,4,2,8,30.31
1008,2024-06-13,5,3,5,44,217.1
1009,2023-09-25,7,17,2,161,809.88
1010,2024-06-27,11,18,15,49,218.3
1011,2024-01-30,3,9,15,60,281.17
1012,2024-10-06,3,2,2,89,371.9
1013,2023-09-05,2,20,5,32,153.62
1014,2024-11-11,4,21,10,36,108.93
1015,2024-09-09,12,5,3,18,84.27
1016,2023-08-31,2,11,15,24,144.68
1017,2023-12-19,11,19,5,83,483.78
1018,2024-01-24,8,22,9,165,699.09
1019,2024-07-15,7,12,12,196,1313.39
1020,2024-05-18,13,13,5,197,1018.47
1021,2024-09-14,3,11,2,271,1332.52
1022,2023-09-28,1,2,6,27,170.3
1023,2024-01-05,12,4,5,282,1480.96
1024,2023-11-11,2,10,13,66,494.6
1025,2024-10-26,6,12,2,201,995.34
1026,2023-08-11,11,25,15,62,260.94
1027,2024-03-05,12,17,13,186,1254.69
1028,2023-03-29,11,23,6,75,463.76
1029,2024-09-13,11,4,11,139,754.44
1030,2023-10-08,6,25,12,27,175.55
1031,2023-09-06,14,2,10,132,581.1
1032,2024-03-02,4,25,11,39,173.14
1033,2023-12-31,2,6,14,175,554.23
1034,2024-09-11,13,2,11,88,434.05
1035,2024-01-24,10,19,9,37,157.2
1036,2024-01-13,8,25,13,25,152.37
1037,2023-03-18,12,5,8,19,111.59
1038,2023-01-17,11,21,9,27,100.8
1039,2023-10-19,5,21,15,19,76.11
1040,2024-12-30,1,6,2,10,36.61
1041,2024-11-01,12,21,9,55,231.86
1042,2024-04-04,11,17,1,75,400.49
1043,2024-04-06,5,5,11,73,318.21
1044,2023-10-14,6,23,11,103,433.29
1045,2023-05-10,10,9,13,55,325.05
1046,2023-01-07,1,10,9,45,227.44
1047,2023-09-05,11,18,13,17,96.47
1048,2023-08-20,3,7,5,165,940.91
1049,2023-05-21,14,9,13,93,532.27
1050,2023-07-09,3,15,1,14,71.13
1051,2023-01-19,15,18,5,65,327.91
1052,2024-03-20,7,18,11,17,76.97
1053,2024-11-08,15,18,12,47,279.83
1054,2024-05-19,12,24,9,10,49.62
1055,2023-11-24,11,10,4,81,462.23
1056,2023-11-04,3,4,14,25,85.88
1057,2023-08-13,9,24,14,122,425.08
1058,2023-04-15,4,7,1,113,662.11
1059,2024-03-13,11,5,9,39,146.62
1060,2024-02-19,6,20,7,112,533.88
1061,2023-01-06,12,15,2,128,556.88
1062,2023-10-31,5,7,12,71,401.87
1063,2023-07-23,13,5,14,37,122.37
1064,2023-05-05,8,4,6,19,128.95
1065,2024-05-28,5,10,11,127,538.98
1066,2024-01-20,15,25,7,131,606.55
1067,2024-04-08,11,5,12,1,7.79
1068,2024-06-05,4,23,13,82,512.17
1069,2024-12-18,3,10,4,146,883.87
1070,2024-08-09,13,17,4,145,800.27
1071,2024-03-29,2,16,4,60,380.41
1072,2024-10-04,2,6,11,94,527.34
1073,2023-12-16,12,24,7,48,223.35
1074,2024-12-20,2,23,6,127,617.48
1075,2024-07-10,9,3,10,40,182.76
1076,2024-04-20,14,21,3,70,313.3
1077,2024-10-22,8,16,12,73,364.27
1078,2024-01-12,15,19,5,109,532.66
1079,2024-06-10,6,8,11,105,617.89
1080,2023-07-28,12,18,1,222,1400.96
1081,2024-12-05,4,8,8,84,523.17
1082,2024-03-31,6,5,11,128,768.78
1083,2024-07-25,9,16,4,4,15.41
1084,2023-12-03,6,5,11,63,283.26
1085,2024-09-25,2,14,12,76,539.4
1086,2023-02-24,6,25,8,122,619.56
1087,2023-03-25,11,16,11,29,150.99
1088,2024-01-06,7,1,6,215,1304.19
1089,2024-06-19,8,17,13,157,948.34
1090,2024-08-14,3,5,5,76,363.74
1091,2023-11-18,10,2,2,128,437.65
1092,2024-04-19,8,16,1,77,405.99
1093,2024-02-09,1,22,13,182,992.21
1094,2024-12-03,10,16,1,89,430.55
1095,2024-04-23,6,15,5,194,1030.06
1096,2023-11-01,2,10,2,195,861.19
1097,2024-12-09,6,7,12,214,1483.92
1098,2023-03-20,8,12,14,101,366.27
1099,2024-12-20,9,10,10,37,174.92
1100,2023-04-23,9,9,8,24,144.39
1101,2023-07-30,14,21,15,187,992.29
1102,2024-08-23,8,1,8,51,220.38
1103,2024-06-20,11,25,8,230,1145.18
1104,2024-12-10,11,9,7,134,529.62
1105,2024-07-02,13,14,14,57,175.27
1106,2024-04-10,14,11,12,4,26.07
1107,2023-09-11,12,17,14,85,345.81
1108,2023-01-04,15,8,14,85,306.06
1109,2023-04-01,3,20,12,226,1255.24
1110,2023-08-06,12,20,4,11,50.03
1111,2023-01-30,8,24,7,105,619.55
1112,2024-01-07,5,24,6,41,198.44
1113,2024-07-22,12,13,7,41,196.7
1114,2024-12-05,15,6,5,62,231.3
1115,2023-12-24,9,4,11,224,798.03
1116,2024-10-01,12,23,6,169,920.27
1117,2024-12-21,15,21,10,187,896.91
1118,2024-09-20,1,10,12,166,1431.33
1119,2023-12-06,8,22,14,44,140.34
1120,2023-08-26,15,11,12,45,275.94
1121,2024-12-15,9,24,7,45,250.81
1122,2023-06-26,3,1,9,49,206.01
1123,2023-10-28,2,7,12,42,323.72
1124,2023-02-24,5,3,8,293,2081.94
1125,2024-08-03,2,12,5,41,186.41
1126,2024-04-20,3,1,9,66,321.72
1127,2023-03-04,1,20,14,60,232.55
1128,2023-06-12,6,12,7,239,1316.37
1129,2024-02-11,3,4,12,58,457.48
1130,2024-01-31,3,1,3,275,1275.4
1131,2024-08-09,11,9,15,86,358.7
1132,2023-07-14,2,5,12,102,495.02
1133,2024-11-06,3,23,1,167,737.68
1134,2023-11-21,8,10,13,7,44.04
1135,2024-08-24,2,25,15,84,347.29
1136,2023-06-24,1,23,15,69,346.26
1137,2023-01-28,10,19,13,31,239.72
1138,2023-02-10,12,11,9,130,691.08
1139,2023-09-30,13,24,14,56,187.37
1140,2024-11-27,1,11,14,122,438.71
1141,2023-02-05,1,20,11,47,205.31
1142,2023-09-27,2,13,15,45,242.55
1143,2023-03-21,8,17,12,165,1296.96
1144,2024-11-11,12,11,9,1,4.23
1145,2024-05-08,3,18,11,43,206.41
1146,2024-07-11,14,20,15,65,329.5
1147,2024-06-05,14,6,14,73,200.67
1148,2024-04-25,13,12,6,286,1626.36
1149,2024-07-19,7,23,13,188,1015.75
1150,2023-01-06,5,1,9,122,528.16
1151,2024-09-24,10,8,8,24,125.48
1152,2024-06-24,14,20,10,157,649.23
1153,2024-06-24,7,22,9,109,495.85
1154,2023-10-15,8,20,2,1,4.84
1155,2024-08-08,13,18,2,111,426.17
1156,2023-10-07,14,13,7,70,320.0
1157,2023-02-05,8,3,2,96,416.78
1158,2024-10-25,15,8,13,108,689.12
1159,2023-06-21,15,19,4,116,559.03
1160,2023-03-16,10,18,11,38,184.19
1161,2024-03-30,6,16,9,96,374.39
1162,2023-06-20,14,2,12,88,555.38
1163,2024-09-19,11,13,10,15,63.36
1164,2023-11-21,6,17,6,19,98.92
1165,2023-01-04,2,21,15,8,38.64
1166,2024-11-26,10,3,14,6,18.43
1167,2024-01-12,3,14,8,128,588.7
1168,2023-07-12,5,19,5,125,573.14
1169,2024-05-10,8,23,15,235,1254.23
1170,2024-01-23,13,10,3,56,254.54
1171,2023-01-22,4,14,3,43,227.75
1172,2024-07-09,13,17,5,188,963.33
1173,2023-10-21,1,9,13,81,386.52
1174,2024-05-26,11,5,1,70,353.2
1175,2024-10-16,4,1,1,80,398.57
1176,2024-03-22,10,12,8,90,381.8
1177,2024-05-05,5,13,15,76,453.88
1178,2023-07-06,7,15,12,231,1392.83
1179,2023-06-23,10,17,9,36,229.99
1180,2023-10-31,2,24,4,17,82.72
1181,2024-09-15,3,13,1,16,86.77
1182,2024-01-19,14,10,6,117,793.03
1183,2023-09-12,14,23,7,199,1329.68
1184,2024-07-23,8,23,14,49,151.11
1185,2024-09-15,5,18,13,23,138.71
1186,2024-10-21,5,7,1,117,790.43
1187,2023-08-07,15,5,3,35,151.69
1188,2024-06-02,12,18,4,19,101.46
1189,2024-03-07,7,6,14,162,593.96
1190,2023-11-25,7,4,7,108,560.52
1191,2023-10-18,11,8,11,24,107.78
1192,2023-03-25,7,2,13,141,864.73
1193,2023-07-20,11,10,7,170,815.9
1194,2024-02-06,12,19,1,177,948.71
1195,2024-10-10,5,9,12,56,393.06
1196,2024-09-25,12,22,10,234,1156.37
1197,2023-05-18,7,8,4,64,296.81
1198,2024-05-11,15,5,6,48,212.21
1199,2023-03-03,4,14,2,32,146.53
1200,2024-05-08,6,13,8,128,886.81
1201,2023-09-07,14,10,8,15,70.31
1202,2023-11-25,9,3,4,182,875.53
1203,2024-06-08,14,25,2,270,1196.61
1204,2023-11-07,2,23,11,51,284.33
1205,2024-08-13,6,12,13,183,1067.53
1206,2024-01-26,14,7,7,64,335.47
1207,2024-12-31,7,5,15,77,462.42
1208,2024-04-11,5,4,11,70,311.18
1209,2023-08-05,5,18,2,145,668.42
1210,2024-07-20,14,4,4,78,383.38
1211,2023-10-26,5,15,15,29,158.98
1212,2024-01-26,2,6,3,20,96.87
1213,2023-04-11,2,1,7,101,584.59
1214,2023-03-29,15,9,3,55,292.67
1215,2024-02-25,10,15,9,188,1146.83
1216,2023-05-17,15,8,6,79,410.62
1217,2024-12-30,12,13,4,136,664.24
1218,2024-09-17,8,2,10,59,285.57
1219,2024-05-27,6,9,4,165,856.11
1220,2024-06-21,4,4,11,85,315.3
1221,2024-03-11,8,23,1,103,670.25
1222,2023-02-14,1,8,11,91,443.6
1223,2023-10-14,1,24,12,101,829.08
1224,2023-12-29,13,23,15,53,248.88
1225,2024-10-31,10,10,7,119,582.83
1226,2023-06-10,11,21,13,49,391.1
1227,2023-12-30,5,16,3,78,408.37
1228,2023-09-09,9,17,1,191,1117.95
1229,2023-04-09,3,10,2,213,1102.26
1230,2023-03-17,8,13,10,52,227.76
1231,2023-09-25,1,11,12,40,233.33
1232,2023-03-02,9,5,6,97,540.28
1233,2023-02-19,7,23,10,153,730.36
1234,2023-09-14,6,14,14,242,913.81
1235,2023-05-28,11,10,7,9,53.29
1236,2024-02-10,10,17,3,12,71.28
1237,2023-01-13,4,18,5,58,250.78
1238,2023-08-09,1,11,3,57,249.26
1239,2023-11-28,3,3,8,59,383.66
1240,2024-12-05,14,17,3,99,459.26
1241,2024-04-08,10,5,15,110,457.9
1242,2024-10-05,11,2,5,126,570.7
1243,2023-09-08,9,20,5,268,1689.68
1244,2023-11-25,13,12,15,69,401.41
1245,2023-11-04,5,15,3,113,486.13
1246,2024-10-10,7,11,8,164,761.3
1247,2024-12-02,13,8,7,78,319.81
1248,2024-12-04,2,4,1,26,178.65
1249,2024-07-03,9,11,3,93,544.75
1250,2024-01-03,13,22,4,45,203.04
1251,2024-01-31,13,17,8,118,592.74
1252,2024-12-17,6,17,10,95,447.55
1253,2023-07-27,14,19,5,125,605.56
1254,2023-09-11,4,4,13,77,520.41
1255,2024-10-17,11,21,6,29,168.82
1256,2023-10-10,4,8,12,149,1052.52
1257,2023-06-21,5,12,7,60,280.83
1258,2024-02-14,8,11,9,143,755.42
1259,2023-08-26,11,18,2,189,1027.08
1260,2024-10-13,5,20,12,105,615.52
1261,2024-10-26,7,2,14,105,372.28
1262,2023-08-12,6,25,8,160,846.41
1263,2024-01-23,3,12,8,204,1010.44
1264,2024-12-20,9,20,4,32,176.31
1265,2024-06-26,3,17,2,130,514.86
1266,2023-06-07,8,6,12,51,322.45
1267,2024-03-07,3,13,8,90,512.01
1268,2024-03-29,9,16,11,63,240.82
1269,2024-04-22,7,17,11,113,623.65
1270,2023-01-19,15,18,7,118,595.72
1271,2023-08-07,9,20,8,88,466.35
1272,2024-09-16,10,17,1,26,161.82
1273,2023-06-26,15,20,12,43,273.29
1274,2023-08-08,5,6,11,104,521.84
1275,2023-08-24,11,12,10,129,652.0
1276,2023-05-10,5,21,15,46,227.49
1277,2023-04-24,4,2,14,91,253.81
1278,2023-09-11,1,13,2,28,112.2
1279,2024-10-01,13,15,12,106,632.07
1280,2023-01-02,8,5,6,14,84.95
1281,2023-07-27,15,25,1,68,298.49
1282,2023-02-14,2,8,9,21,95.02
1283,2024-02-15,7,24,13,37,211.83
1284,2023-07-03,15,8,13,194,1346.24
1285,2024-08-01,14,18,4,81,450.2
1286,2024-03-03,12,2,10,11,50.56
1287,2024-07-26,12,3,13,75,399.09
1288,2024-04-09,3,5,7,8,37.31
1289,2023-11-17,5,24,2,37,141.15
1290,2024-09-21,11,12,7,21,100.15
1291,2023-12-15,1,17,5,268,1507.9
1292,2024-11-25,15,20,6,18,89.69
1293,2024-12-28,11,12,8,102,613.85
1294,2024-03-06,14,6,13,75,301.92
1295,2024-05-08,15,19,13,48,232.91
1296,2023-07-06,10,15,8,190,1014.02
1297,2024-08-18,3,1,3,186,926.09
1298,2024-05-05,3,10,5,162,974.77
1299,2024-10-21,14,9,5,102,519.85
1300,2023-07-15,7,4,14,42,129.62
1301,2024-07-29,4,5,15,161,778.76
1302,2023-12-10,3,16,15,22,113.51
1303,2023-05-16,9,20,5,78,416.77
1304,2023-05-06,9,24,5,179,1008.84
1305,2024-02-15,9,16,13,115,809.96
1306,2023-08-22,6,8,3,70,347.27
1307,2023-03-16,4,18,5,77,437.69
